OU_NAME,CUSTOMER_NUMBER,customer name,BRAND,SALES_ORDER,CUST_PO_NUMBER,ORDER_TYPE,HEAD_STATUS,LINE_NUMBER,STYLE,COLOR,STYLE_COLOR,BLANK,SKU,SKU_DESC,UPC,LINE_STATUS,COMMENT1,SELLING_SEASON_CODE,ORDERED_DATE,REQUEST_DATE,SCHEDULE_DATE,LAD,DEMAND_CLASS,OPEN_QTY,RRP,discount,unit selling price with discount,selling price with discount
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,151.9,1135092,CHE,1135092-CHE,,1135092-CHE-07,W CLASSIC ULTRA MINI PLATFORM,195719883423,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,13,1499,0.8,1199.2,15589.6
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,151.1,1135092,CHE,1135092-CHE,,1135092-CHE-07,W CLASSIC ULTRA MINI PLATFORM,195719883423,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,15,1499,0.8,1199.2,17988.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,167.5,1173891,CHE,1173891-CHE,,1173891-CHE-05,W CLASSIC MICRO,198605275241,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,12,1299,0.8,1039.2,12470.400000000001
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,167.7,1173891,CHE,1173891-CHE,,1173891-CHE-05,W CLASSIC MICRO,198605275241,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,12,1299,0.8,1039.2,12470.400000000001
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,167.9,1173891,CHE,1173891-CHE,,1173891-CHE-05,W CLASSIC MICRO,198605275241,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,10,1299,0.8,1039.2,10392.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,167.1,1173891,CHE,1173891-CHE,,1173891-CHE-05,W CLASSIC MICRO,198605275241,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,12,1299,0.8,1039.2,12470.400000000001
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,167.11,1173891,CHE,1173891-CHE,,1173891-CHE-05,W CLASSIC MICRO,198605275241,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1299,0.8,1039.2,2078.4
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.1,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,176,1299,0.8,1039.2,182899.2
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.2,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.4,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.5,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.6,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,40,1299,0.8,1039.2,41568.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.7,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,15,1299,0.8,1039.2,15588.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.8,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.9,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,24,1299,0.8,1039.2,24940.800000000003
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.1,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,25,1299,0.8,1039.2,25980.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.11,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,168.12,1173891,CHE,1173891-CHE,,1173891-CHE-06,W CLASSIC MICRO,198605275258,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,10,1299,0.8,1039.2,10392.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,169.1,1173891,CHE,1173891-CHE,,1173891-CHE-07,W CLASSIC MICRO,198605275265,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,32,1299,0.8,1039.2,33254.4
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,169.2,1173891,CHE,1173891-CHE,,1173891-CHE-07,W CLASSIC MICRO,198605275265,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,169.4,1173891,CHE,1173891-CHE,,1173891-CHE-07,W CLASSIC MICRO,198605275265,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,169.5,1173891,CHE,1173891-CHE,,1173891-CHE-07,W CLASSIC MICRO,198605275265,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,13,1299,0.8,1039.2,13509.6
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,169.6,1173891,CHE,1173891-CHE,,1173891-CHE-07,W CLASSIC MICRO,198605275265,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,169.7,1173891,CHE,1173891-CHE,,1173891-CHE-07,W CLASSIC MICRO,198605275265,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,15,1299,0.8,1039.2,15588.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,169.8,1173891,CHE,1173891-CHE,,1173891-CHE-07,W CLASSIC MICRO,198605275265,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,169.1,1173891,CHE,1173891-CHE,,1173891-CHE-07,W CLASSIC MICRO,198605275265,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,20,1299,0.8,1039.2,20784.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,169.11,1173891,CHE,1173891-CHE,,1173891-CHE-07,W CLASSIC MICRO,198605275265,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-07-24,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,15,1299,0.8,1039.2,15588.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,182.1,1158311,CHE,1158311-CHE,,1158311-CHE-05,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317946,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,24,1599,0.8,1279.2,30700.800000000003
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,182.2,1158311,CHE,1158311-CHE,,1158311-CHE-05,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317946,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,182.3,1158311,CHE,1158311-CHE,,1158311-CHE-05,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317946,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,182.4,1158311,CHE,1158311-CHE,,1158311-CHE-05,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317946,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,6,1599,0.8,1279.2,7675.200000000001
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,182.5,1158311,CHE,1158311-CHE,,1158311-CHE-05,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317946,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,182.6,1158311,CHE,1158311-CHE,,1158311-CHE-05,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317946,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,10,1599,0.8,1279.2,12792.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,182.8,1158311,CHE,1158311-CHE,,1158311-CHE-05,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317946,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,182.12,1158311,CHE,1158311-CHE,,1158311-CHE-05,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317946,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1599,0.8,1279.2,1279.2
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,182.13,1158311,CHE,1158311-CHE,,1158311-CHE-05,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317946,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,10,1599,0.8,1279.2,12792.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,183.1,1158311,CHE,1158311-CHE,,1158311-CHE-06,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317953,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,189,1599,0.8,1279.2,241768.80000000002
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,183.2,1158311,CHE,1158311-CHE,,1158311-CHE-06,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317953,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,183.4,1158311,CHE,1158311-CHE,,1158311-CHE-06,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317953,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,183.5,1158311,CHE,1158311-CHE,,1158311-CHE-06,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317953,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,183.8,1158311,CHE,1158311-CHE,,1158311-CHE-06,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317953,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,7,1599,0.8,1279.2,8954.4
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,183.1,1158311,CHE,1158311-CHE,,1158311-CHE-06,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317953,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,183.11,1158311,CHE,1158311-CHE,,1158311-CHE-06,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317953,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,183.12,1158311,CHE,1158311-CHE,,1158311-CHE-06,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317953,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,1,1599,0.8,1279.2,1279.2
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,183.14,1158311,CHE,1158311-CHE,,1158311-CHE-06,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317953,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,184.1,1158311,CHE,1158311-CHE,,1158311-CHE-07,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317960,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,75,1599,0.8,1279.2,95940.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,184.2,1158311,CHE,1158311-CHE,,1158311-CHE-07,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317960,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,15,1599,0.8,1279.2,19188.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,184.3,1158311,CHE,1158311-CHE,,1158311-CHE-07,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317960,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,184.4,1158311,CHE,1158311-CHE,,1158311-CHE-07,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317960,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,184.6,1158311,CHE,1158311-CHE,,1158311-CHE-07,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317960,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,184.7,1158311,CHE,1158311-CHE,,1158311-CHE-07,W CLASSIC ULTRA MINI NEW HEIGHTS,197634317960,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,5,1599,0.8,1279.2,6396.0
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,185.1,1158311,CHE,1158311-CHE,,1158311-CHE-08,W CLASSIC ULTRA MINI NEW HEIGHTS,197634318004,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,3,1599,0.8,1279.2,3837.6000000000004
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,185.2,1158311,CHE,1158311-CHE,,1158311-CHE-08,W CLASSIC ULTRA MINI NEW HEIGHTS,197634318004,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,76547425-UGG,Customer 23,UGG,133347819,F25-RHHL-AUG,Bulk Order Pre-Season-Shanghai,BOOKED,185.3,1158311,CHE,1158311-CHE,,1158311-CHE-08,W CLASSIC ULTRA MINI NEW HEIGHTS,197634318004,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-08-07,2025-12-18,2025-12-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,18.3,1002072,CHE,1002072-CHE,,1002072-CHE-07,M CLASSIC MINI,737872921026,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,1,1599,0.8,1279.2,1279.2
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.2,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,3,1599,0.8,1279.2,3837.6000000000004
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.3,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,4,1599,0.8,1279.2,5116.8
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.5,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,3,1599,0.8,1279.2,3837.6000000000004
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.7,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,2,1599,0.8,1279.2,2558.4
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.8,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,3,1599,0.8,1279.2,3837.6000000000004
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.9,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,3,1599,0.8,1279.2,3837.6000000000004
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.1,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,3,1599,0.8,1279.2,3837.6000000000004
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.11,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,3,1599,0.8,1279.2,3837.6000000000004
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.12,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,4,1599,0.8,1279.2,5116.8
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.13,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,3,1599,0.8,1279.2,3837.6000000000004
Deckers Shanghai OU,76547818-UGG,Customer 25,UGG,133347824,F25-RHNB-OCT,Bulk Order Pre-Season-Shanghai,BOOKED,19.14,1002072,CHE,1002072-CHE,,1002072-CHE-08,M CLASSIC MINI,737872921033,AWAITING_SHIPPING,F25,F25,2025-03-27,2025-09-23,2025-12-18,2026-01-31,UGG-CH-WHOLESALE,4,1599,0.8,1279.2,5116.8
